Iteration,Best_Fitness
220,3967.61867196311
221,3967.61867196311
222,3967.61867196311
223,3967.61867196311
224,3967.61867196311
225,3967.61867196311
226,3967.61867196311
227,3967.61867196311
228,3967.61867196311
229,3967.61867196311
230,3967.61867196311
231,3967.61867196311
232,3967.61867196311
233,3967.61867196311
234,3967.61867196311
235,3967.61867196311
236,3967.61867196311
237,3967.61867196311
238,3967.61867196311
239,3967.61867196311
240,3967.61867196311
241,3967.61867196311
242,3967.61867196311
243,3967.61867196311
244,3967.61867196311
245,3967.61867196311
246,3967.61867196311
247,3967.61867196311
248,3967.61867196311
249,3967.61867196311
250,3967.61867196311
251,3967.61867196311
252,3967.61867196311
253,3967.61867196311
254,3967.61867196311
255,3967.61867196311
256,3967.61867196311
257,3967.61867196311
258,3967.61867196311
259,3967.61867196311
260,3967.61867196311
261,3967.61867196311
262,3967.61867196311
263,3967.61867196311
264,3967.61867196311
265,3967.61867196311
266,3967.61867196311
267,3967.61867196311
268,3967.61867196311
269,3967.61867196311
270,3967.61867196311
271,3967.61867196311
272,3967.61867196311
273,3967.61867196311
274,3967.61867196311
275,3967.61867196311
276,3967.61867196311
277,3967.61867196311
278,3967.61867196311
279,3967.61867196311
280,3967.61867196311
281,3967.61867196311
282,3967.61867196311
283,3967.61867196311
284,3967.61867196311
285,3967.61867196311
286,3967.61867196311
287,3967.61867196311
288,3967.61867196311
289,3967.61867196311
290,3967.61867196311
291,3967.61867196311
292,3967.61867196311
293,3967.61867196311
294,3967.61867196311
295,3967.61867196311
296,3967.61867196311
297,3967.61867196311
298,3967.61867196311
299,3967.61867196311
300,3967.61867196311
301,3967.61867196311
302,3967.61867196311
303,3967.61867196311
304,3967.61867196311
305,3967.61867196311
306,3967.61867196311
307,3967.61867196311
308,3967.61867196311
309,3967.61867196311
310,3967.61867196311
311,3967.61867196311
312,3967.61867196311
313,3967.61867196311
314,3967.61867196311
315,3967.61867196311
316,3967.61867196311
317,3967.61867196311
318,3967.61867196311
319,3967.61867196311
320,3967.61867196311
321,3967.61867196311
322,3967.61867196311
323,3967.61867196311
324,3967.61867196311
325,3967.61867196311
326,3967.61867196311
327,3967.61867196311
328,3967.61867196311
329,3967.61867196311
330,3967.61867196311
331,3967.61867196311
332,3967.61867196311
333,3967.61867196311
334,3967.61867196311
335,3967.61867196311
336,3967.61867196311
337,3967.61867196311
338,3967.61867196311
339,3967.61867196311
340,3967.61867196311
341,3967.61867196311
342,3967.61867196311
343,3967.61867196311
344,3967.61867196311
345,3967.61867196311
346,3967.61867196311
347,3967.61867196311
348,3967.61867196311
349,3967.61867196311
350,3967.61867196311
351,3967.61867196311
352,3967.61867196311
353,3967.61867196311
354,3967.61867196311
355,3967.61867196311
356,3967.61867196311
357,3967.61867196311
358,3967.61867196311
359,3967.61867196311
360,3967.61867196311
361,3967.61867196311
362,3967.61867196311
363,3967.61867196311
364,3967.61867196311
365,3967.61867196311
366,3967.61867196311
367,3967.61867196311
368,3967.61867196311
369,3967.61867196311
370,3967.61867196311
371,3967.61867196311
372,3967.61867196311
373,3967.61867196311
374,3967.61867196311
375,3967.61867196311
376,3967.61867196311
377,3967.61867196311
378,3967.61867196311
379,3967.61867196311
380,3967.61867196311
381,3967.61867196311
382,3967.61867196311
383,3967.61867196311
384,3967.61867196311
385,3967.61867196311
386,3967.61867196311
387,3967.61867196311
388,3967.61867196311
389,3967.61867196311
390,3967.61867196311
391,3967.61867196311
392,3967.61867196311
393,3967.61867196311
394,3967.61867196311
395,3967.61867196311
396,3967.61867196311
397,3967.61867196311
398,3967.61867196311
399,3967.61867196311
400,3967.61867196311
401,3967.61867196311
402,3967.61867196311
403,3967.61867196311
404,3967.61867196311
405,3967.61867196311
406,3967.61867196311
407,3967.61867196311
408,3967.61867196311
409,3967.61867196311
410,3967.61867196311
411,3967.61867196311
412,3967.61867196311
413,3967.61867196311
414,3967.61867196311
415,3967.61867196311
416,3967.61867196311
417,3967.61867196311
418,3967.61867196311
419,3967.61867196311
420,3967.61867196311
421,3967.61867196311
422,3967.61867196311
423,3967.61867196311
424,3967.61867196311
425,3967.61867196311
426,3967.61867196311
427,3967.61867196311
428,3967.61867196311
429,3967.61867196311
430,3967.61867196311
431,3967.61867196311
432,3967.61867196311
433,3967.61867196311
434,3967.61867196311
435,3967.61867196311
436,3967.61867196311
437,3967.61867196311
438,3967.61867196311
439,3967.61867196311
440,3967.61867196311
441,3967.61867196311
442,3967.61867196311
443,3967.61867196311
444,3967.61867196311
445,3967.61867196311
446,3967.61867196311
447,3967.61867196311
448,3967.61867196311
449,3967.61867196311
450,3967.61867196311
451,3967.61867196311
452,3967.61867196311
453,3967.61867196311
454,3967.61867196311
455,3967.61867196311
456,3967.61867196311
457,3967.61867196311
458,3967.61867196311
459,3967.61867196311
460,3967.61867196311
461,3967.61867196311
462,3967.61867196311
463,3967.61867196311
464,3967.61867196311
465,3967.61867196311
466,3967.61867196311
467,3967.61867196311
468,3967.61867196311
469,3967.61867196311
470,3967.61867196311
471,3967.61867196311
472,3967.61867196311
473,3967.61867196311
474,3967.61867196311
475,3967.61867196311
476,3967.61867196311
477,3967.61867196311
478,3967.61867196311
479,3967.61867196311
480,3967.61867196311
481,3967.61867196311
482,3967.61867196311
483,3967.61867196311
484,3967.61867196311
485,3967.61867196311
486,3967.61867196311
487,3967.61867196311
488,3967.61867196311
489,3967.61867196311
490,3967.61867196311
491,3967.61867196311
492,3967.61867196311
493,3967.61867196311
494,3967.61867196311
495,3967.61867196311
496,3967.61867196311
497,3967.61867196311
498,3967.61867196311
499,3967.61867196311
500,3967.61867196311
501,3967.61867196311
502,3967.61867196311
503,3967.61867196311
504,3967.61867196311
505,3967.61867196311
506,3967.61867196311
507,3967.61867196311
508,3967.61867196311
509,3967.61867196311
510,3967.61867196311
511,3967.61867196311
512,3967.61867196311
513,3967.61867196311
514,3967.61867196311
515,3967.61867196311
516,3967.61867196311
517,3967.61867196311
518,3967.61867196311
519,3967.61867196311
520,3967.61867196311
521,3967.61867196311
522,3967.61867196311
523,3967.61867196311
524,3967.61867196311
525,3967.61867196311
526,3967.61867196311
527,3967.61867196311
528,3967.61867196311
529,3967.61867196311
530,3967.61867196311
531,3967.61867196311
532,3967.61867196311
533,3967.61867196311
534,3967.61867196311
535,3967.61867196311
536,3967.61867196311
537,3967.61867196311
538,3967.61867196311
539,3967.61867196311
540,3967.61867196311
541,3967.61867196311
542,3967.61867196311
543,3967.61867196311
544,3967.61867196311
545,3967.61867196311
546,3967.61867196311
547,3967.61867196311
548,3967.61867196311
549,3967.61867196311
550,3967.61867196311
551,3967.61867196311
552,3967.61867196311
553,3967.61867196311
554,3967.61867196311
555,3967.61867196311
556,3967.61867196311
557,3967.61867196311
558,3967.61867196311
559,3967.61867196311
560,3967.61867196311
561,3967.61867196311
562,3967.61867196311
563,3967.61867196311
564,3967.61867196311
565,3967.61867196311
566,3967.61867196311
567,3967.61867196311
568,3967.61867196311
569,3967.61867196311
570,3967.61867196311
571,3967.61867196311
572,3967.61867196311
573,3967.61867196311
574,3967.61867196311
575,3967.61867196311
576,3967.61867196311
577,3967.61867196311
578,3967.61867196311
579,3967.61867196311
580,3967.61867196311
581,3967.61867196311
582,3967.61867196311
583,3967.61867196311
584,3967.61867196311
585,3967.61867196311
586,3967.61867196311
587,3967.61867196311
588,3967.61867196311
589,3967.61867196311
590,3967.61867196311
591,3967.61867196311
592,3967.61867196311
593,3967.61867196311
594,3967.61867196311
595,3967.61867196311
596,3967.61867196311
597,3967.61867196311
598,3967.61867196311
599,3967.61867196311
600,3967.61867196311
601,3967.61867196311
602,3967.61867196311
603,3967.61867196311
604,3967.61867196311
605,3967.61867196311
606,3967.61867196311
607,3967.61867196311
608,3967.61867196311
609,3967.61867196311
610,3967.61867196311
611,3967.61867196311
612,3967.61867196311
613,3967.61867196311
614,3967.61867196311
615,3967.61867196311
616,3967.61867196311
617,3967.61867196311
618,3967.61867196311
619,3967.61867196311
620,3967.61867196311
621,3967.61867196311
622,3967.61867196311
623,3967.61867196311
624,3967.61867196311
625,3967.61867196311
626,3967.61867196311
627,3967.61867196311
628,3967.61867196311
629,3967.61867196311
630,3967.61867196311
631,3967.61867196311
632,3967.61867196311
633,3967.61867196311
634,3967.61867196311
635,3967.61867196311
636,3967.61867196311
637,3967.61867196311
638,3967.61867196311
639,3967.61867196311
640,3967.61867196311
641,3967.61867196311
642,3967.61867196311
643,3967.61867196311
644,3967.61867196311
645,3967.61867196311
646,3967.61867196311
647,3967.61867196311
648,3967.61867196311
649,3967.61867196311
650,3967.61867196311
651,3967.61867196311
652,3967.61867196311
653,3967.61867196311
654,3967.61867196311
655,3967.61867196311
656,3967.61867196311
657,3967.61867196311
658,3967.61867196311
659,3967.61867196311
660,3967.61867196311
661,3967.61867196311
662,3967.61867196311
663,3967.61867196311
664,3967.61867196311
665,3967.61867196311
666,3967.61867196311
667,3967.61867196311
668,3967.61867196311
669,3967.61867196311
670,3967.61867196311
671,3967.61867196311
672,3967.61867196311
673,3967.61867196311
674,3967.61867196311
675,3967.61867196311
676,3967.61867196311
677,3967.61867196311
678,3967.61867196311
679,3967.61867196311
680,3967.61867196311
681,3967.61867196311
682,3967.61867196311
683,3967.61867196311
684,3967.61867196311
685,3967.61867196311
686,3967.61867196311
687,3967.61867196311
688,3967.61867196311
689,3967.61867196311
690,3967.61867196311
691,3967.61867196311
692,3967.61867196311
693,3967.61867196311
694,3967.61867196311
695,3967.61867196311
696,3967.61867196311
697,3967.61867196311
698,3967.61867196311
699,3967.61867196311
700,3967.61867196311
701,3967.61867196311
702,3967.61867196311
703,3967.61867196311
704,3967.61867196311
705,3967.61867196311
706,3967.61867196311
707,3967.61867196311
708,3967.61867196311
709,3967.61867196311
710,3967.61867196311
711,3967.61867196311
712,3967.61867196311
713,3967.61867196311
714,3967.61867196311
715,3967.61867196311
716,3967.61867196311
717,3967.61867196311
718,3967.61867196311
719,3967.61867196311
720,3967.61867196311
721,3967.61867196311
722,3967.61867196311
723,3967.61867196311
724,3967.61867196311
725,3967.61867196311
726,3967.61867196311
727,3967.61867196311
728,3967.61867196311
729,3967.61867196311
730,3967.61867196311
731,3967.61867196311
732,3967.61867196311
733,3967.61867196311
734,3967.61867196311
735,3967.61867196311
736,3967.61867196311
737,3967.61867196311
738,3967.61867196311
739,3967.61867196311
740,3967.61867196311
741,3967.61867196311
742,3967.61867196311
743,3967.61867196311
744,3967.61867196311
745,3967.61867196311
746,3967.61867196311
747,3967.61867196311
748,3967.61867196311
749,3967.61867196311
750,3967.61867196311
751,3967.61867196311
752,3967.61867196311
753,3967.61867196311
754,3967.61867196311
755,3967.61867196311
756,3967.61867196311
757,3967.61867196311
758,3967.61867196311
759,3967.61867196311
760,3967.61867196311
761,3967.61867196311
762,3967.61867196311
763,3967.61867196311
764,3967.61867196311
765,3967.61867196311
766,3967.61867196311
767,3967.61867196311
768,3967.61867196311
769,3967.61867196311
770,3967.61867196311
771,3967.61867196311
772,3967.61867196311
773,3967.61867196311
774,3967.61867196311
775,3967.61867196311
776,3967.61867196311
777,3967.61867196311
778,3967.61867196311
779,3967.61867196311
780,3967.61867196311
781,3967.61867196311
782,3967.61867196311
783,3967.61867196311
784,3967.61867196311
785,3967.61867196311
786,3967.61867196311
787,3967.61867196311
788,3967.61867196311
789,3967.61867196311
790,3967.61867196311
791,3967.61867196311
792,3967.61867196311
793,3967.61867196311
794,3967.61867196311
795,3967.61867196311
796,3967.61867196311
797,3967.61867196311
798,3967.61867196311
799,3967.61867196311
800,3967.61867196311
801,3967.61867196311
802,3967.61867196311
803,3967.61867196311
804,3967.61867196311
805,3967.61867196311
806,3967.61867196311
807,3967.61867196311
808,3967.61867196311
809,3967.61867196311
810,3967.61867196311
811,3967.61867196311
812,3967.61867196311
813,3967.61867196311
814,3967.61867196311
815,3967.61867196311
816,3967.61867196311
817,3967.61867196311
818,3967.61867196311
819,3967.61867196311
820,3967.61867196311
821,3967.61867196311
822,3967.61867196311
823,3967.61867196311
824,3967.61867196311
825,3967.61867196311
826,3967.61867196311
827,3967.61867196311
828,3967.61867196311
829,3967.61867196311
830,3967.61867196311
831,3967.61867196311
832,3967.61867196311
833,3967.61867196311
834,3967.61867196311
835,3967.61867196311
836,3967.61867196311
837,3967.61867196311
838,3967.61867196311
839,3967.61867196311
840,3967.61867196311
841,3967.61867196311
842,3967.61867196311
843,3967.61867196311
844,3967.61867196311
845,3967.61867196311
846,3967.61867196311
847,3967.61867196311
848,3967.61867196311
849,3967.61867196311
850,3967.61867196311
851,3967.61867196311
852,3967.61867196311
853,3967.61867196311
854,3967.61867196311
855,3967.61867196311
856,3967.61867196311
857,3967.61867196311
858,3967.61867196311
859,3967.61867196311
860,3967.61867196311
861,3967.61867196311
862,3967.61867196311
863,3967.61867196311
864,3967.61867196311
865,3967.61867196311
866,3967.61867196311
867,3967.61867196311
868,3967.61867196311
869,3967.61867196311
870,3967.61867196311
871,3967.61867196311
872,3967.61867196311
873,3967.61867196311
874,3967.61867196311
875,3967.61867196311
876,3967.61867196311
877,3967.61867196311
878,3967.61867196311
879,3967.61867196311
880,3967.61867196311
881,3967.61867196311
882,3967.61867196311
883,3967.61867196311
884,3967.61867196311
885,3967.61867196311
886,3967.61867196311
887,3967.61867196311
888,3967.61867196311
889,3967.61867196311
890,3967.61867196311
891,3967.61867196311
892,3967.61867196311
893,3967.61867196311
894,3967.61867196311
895,3967.61867196311
896,3967.61867196311
897,3967.61867196311
898,3967.61867196311
899,3967.61867196311
900,3967.61867196311
901,3967.61867196311
902,3967.61867196311
903,3967.61867196311
904,3967.61867196311
905,3967.61867196311
906,3967.61867196311
907,3967.61867196311
908,3967.61867196311
909,3967.61867196311
910,3967.61867196311
911,3967.61867196311
912,3967.61867196311
913,3967.61867196311
914,3967.61867196311
915,3967.61867196311
916,3967.61867196311
917,3967.61867196311
918,3967.61867196311
919,3967.61867196311
920,3967.61867196311
921,3967.61867196311
922,3967.61867196311
923,3967.61867196311
924,3967.61867196311
925,3967.61867196311
926,3967.61867196311
927,3967.61867196311
928,3967.61867196311
929,3967.61867196311
930,3967.61867196311
931,3967.61867196311
932,3967.61867196311
933,3967.61867196311
934,3967.61867196311
935,3967.61867196311
936,3967.61867196311
937,3967.61867196311
938,3967.61867196311
939,3967.61867196311
940,3967.61867196311
941,3967.61867196311
942,3967.61867196311
943,3967.61867196311
944,3967.61867196311
945,3967.61867196311
946,3967.61867196311
947,3967.61867196311
948,3967.61867196311
949,3967.61867196311
950,3967.61867196311
951,3967.61867196311
952,3967.61867196311
953,3967.61867196311
954,3967.61867196311
955,3967.61867196311
956,3967.61867196311
957,3967.61867196311
958,3967.61867196311
959,3967.61867196311
960,3967.61867196311
961,3967.61867196311
962,3967.61867196311
963,3967.61867196311
964,3967.61867196311
965,3967.61867196311
966,3967.61867196311
967,3967.61867196311
968,3967.61867196311
969,3967.61867196311
970,3967.61867196311
971,3967.61867196311
972,3967.61867196311
973,3967.61867196311
974,3967.61867196311
975,3967.61867196311
976,3967.61867196311
977,3967.61867196311
978,3967.61867196311
979,3967.61867196311
980,3967.61867196311
981,3967.61867196311
982,3967.61867196311
983,3967.61867196311
984,3967.61867196311
985,3967.61867196311
986,3967.61867196311
987,3967.61867196311
988,3967.61867196311
989,3967.61867196311
990,3967.61867196311
991,3967.61867196311
992,3967.61867196311
993,3967.61867196311
994,3967.61867196311
995,3967.61867196311
996,3967.61867196311
997,3967.61867196311
998,3967.61867196311
999,3967.61867196311
1000,3967.61867196311
