Iteration,Best_Fitness
212,4003.74020700666
213,4003.74020700666
214,4003.74020700666
215,4003.74020700666
216,4003.74020700666
217,4003.74020700666
218,4003.74020700666
219,4003.74020700666
220,4003.74020700666
221,4003.74020700666
222,4003.74020700666
223,4003.74020700666
224,4003.74020700666
225,4003.74020700666
226,4003.74020700666
227,4003.74020700666
228,4003.74020700666
229,4003.74020700666
230,4003.74020700666
231,4003.74020700666
232,4003.74020700666
233,4003.74020700666
234,4003.74020700666
235,4003.74020700666
236,4003.74020700666
237,4003.74020700666
238,4003.74020700666
239,4003.74020700666
240,4003.74020700666
241,4003.74020700666
242,4003.74020700666
243,4003.74020700666
244,4003.74020700666
245,4003.74020700666
246,4003.74020700666
247,4003.74020700666
248,4003.74020700666
249,4003.74020700666
250,4003.74020700666
251,4003.74020700666
252,4003.74020700666
253,4003.74020700666
254,4003.74020700666
255,4003.74020700666
256,4003.74020700666
257,4003.74020700666
258,4003.74020700666
259,4003.74020700666
260,4003.74020700666
261,4003.74020700666
262,4003.74020700666
263,4003.74020700666
264,4003.74020700666
265,4003.74020700666
266,4003.74020700666
267,4003.74020700666
268,4003.74020700666
269,4003.74020700666
270,4003.74020700666
271,4003.74020700666
272,4003.74020700666
273,4003.74020700666
274,4003.74020700666
275,4003.74020700666
276,4003.74020700666
277,4003.74020700666
278,4003.74020700666
279,4003.74020700666
280,4003.74020700666
281,4003.74020700666
282,4003.74020700666
283,4003.74020700666
284,4003.74020700666
285,4003.74020700666
286,4003.74020700666
287,4003.74020700666
288,4003.74020700666
289,4003.74020700666
290,4003.74020700666
291,4003.74020700666
292,4003.74020700666
293,4003.74020700666
294,4003.74020700666
295,4003.74020700666
296,4003.74020700666
297,4003.74020700666
298,4003.74020700666
299,4003.74020700666
300,4003.74020700666
301,4003.74020700666
302,4003.74020700666
303,4003.74020700666
304,4003.74020700666
305,4003.74020700666
306,4003.74020700666
307,4003.74020700666
308,4003.74020700666
309,4003.74020700666
310,4003.74020700666
311,4003.74020700666
312,4003.74020700666
313,4003.74020700666
314,4003.74020700666
315,4003.74020700666
316,4003.74020700666
317,4003.74020700666
318,4003.74020700666
319,4003.74020700666
320,4003.74020700666
321,4003.74020700666
322,4003.74020700666
323,4003.74020700666
324,4003.74020700666
325,4003.74020700666
326,4003.74020700666
327,4003.74020700666
328,4003.74020700666
329,4003.74020700666
330,4003.74020700666
331,4003.74020700666
332,4003.74020700666
333,4003.74020700666
334,4003.74020700666
335,4003.74020700666
336,4003.74020700666
337,4003.74020700666
338,4003.74020700666
339,4003.74020700666
340,4003.74020700666
341,4003.74020700666
342,4003.74020700666
343,4003.74020700666
344,4003.74020700666
345,4003.74020700666
346,4003.74020700666
347,4003.74020700666
348,4003.74020700666
349,4003.74020700666
350,4003.74020700666
351,4003.74020700666
352,4003.74020700666
353,4003.74020700666
354,4003.74020700666
355,4003.74020700666
356,4003.74020700666
357,4003.74020700666
358,4003.74020700666
359,4003.74020700666
360,4003.74020700666
361,4003.74020700666
362,4003.74020700666
363,4003.74020700666
364,4003.74020700666
365,4003.74020700666
366,4003.74020700666
367,4003.74020700666
368,4003.74020700666
369,4003.74020700666
370,4003.74020700666
371,4003.74020700666
372,4003.74020700666
373,4003.74020700666
374,4003.74020700666
375,4003.74020700666
376,4003.74020700666
377,4003.74020700666
378,4003.74020700666
379,4003.74020700666
380,4003.74020700666
381,4003.74020700666
382,4003.74020700666
383,4003.74020700666
384,4003.74020700666
385,4003.74020700666
386,4003.74020700666
387,4003.74020700666
388,4003.74020700666
389,4003.74020700666
390,4003.74020700666
391,4003.74020700666
392,4003.74020700666
393,4003.74020700666
394,4003.74020700666
395,4003.74020700666
396,4003.74020700666
397,4003.74020700666
398,4003.74020700666
399,4003.74020700666
400,4003.74020700666
401,4003.74020700666
402,4003.74020700666
403,4003.74020700666
404,4003.74020700666
405,4003.74020700666
406,4003.74020700666
407,4003.74020700666
408,4003.74020700666
409,4003.74020700666
410,4003.74020700666
411,4003.74020700666
412,4003.74020700666
413,4003.74020700666
414,4003.74020700666
415,4003.74020700666
416,4003.74020700666
417,4003.74020700666
418,4003.74020700666
419,4003.74020700666
420,4003.74020700666
421,4003.74020700666
422,4003.74020700666
423,4003.74020700666
424,4003.74020700666
425,4003.74020700666
426,4003.74020700666
427,4003.74020700666
428,4003.74020700666
429,4003.74020700666
430,4003.74020700666
431,4003.74020700666
432,4003.74020700666
433,4003.74020700666
434,4003.74020700666
435,4003.74020700666
436,4003.74020700666
437,4003.74020700666
438,4003.74020700666
439,4003.74020700666
440,4003.74020700666
441,4003.74020700666
442,4003.74020700666
443,4003.74020700666
444,4003.74020700666
445,4003.74020700666
446,4003.74020700666
447,4003.74020700666
448,4003.74020700666
449,4003.74020700666
450,4003.74020700666
451,4003.74020700666
452,4003.74020700666
453,4003.74020700666
454,4003.74020700666
455,4003.74020700666
456,4003.74020700666
457,4003.74020700666
458,4003.74020700666
459,4003.74020700666
460,4003.74020700666
461,4003.74020700666
462,4003.74020700666
463,4003.74020700666
464,4003.74020700666
465,4003.74020700666
466,4003.74020700666
467,4003.74020700666
468,4003.74020700666
469,4003.74020700666
470,4003.74020700666
471,4003.74020700666
472,4003.74020700666
473,4003.74020700666
474,4003.74020700666
475,4003.74020700666
476,4003.74020700666
477,4003.74020700666
478,4003.74020700666
479,4003.74020700666
480,4003.74020700666
481,4003.74020700666
482,4003.74020700666
483,4003.74020700666
484,4003.74020700666
485,4003.74020700666
486,4003.74020700666
487,4003.74020700666
488,4003.74020700666
489,4003.74020700666
490,4003.74020700666
491,4003.74020700666
492,4003.74020700666
493,4003.74020700666
494,4003.74020700666
495,4003.74020700666
496,4003.74020700666
497,4003.74020700666
498,4003.74020700666
499,4003.74020700666
500,4003.74020700666
501,4003.74020700666
502,4003.74020700666
503,4003.74020700666
504,4003.74020700666
505,4003.74020700666
506,4003.74020700666
507,4003.74020700666
508,4003.74020700666
509,4003.74020700666
510,4003.74020700666
511,4003.74020700666
512,4003.74020700666
513,4003.74020700666
514,4003.74020700666
515,4003.74020700666
516,4003.74020700666
517,4003.74020700666
518,4003.74020700666
519,4003.74020700666
520,4003.74020700666
521,4003.74020700666
522,4003.74020700666
523,4003.74020700666
524,4003.74020700666
525,4003.74020700666
526,4003.74020700666
527,4003.74020700666
528,4003.74020700666
529,4003.74020700666
530,4003.74020700666
531,4003.74020700666
532,4003.74020700666
533,4003.74020700666
534,4003.74020700666
535,4003.74020700666
536,4003.74020700666
537,4003.74020700666
538,4003.74020700666
539,4003.74020700666
540,4003.74020700666
541,4003.74020700666
542,4003.74020700666
543,4003.74020700666
544,4003.74020700666
545,4003.74020700666
546,4003.74020700666
547,4003.74020700666
548,4003.74020700666
549,4003.74020700666
550,4003.74020700666
551,4003.74020700666
552,4003.74020700666
553,4003.74020700666
554,4003.74020700666
555,4003.74020700666
556,4003.74020700666
557,4003.74020700666
558,4003.74020700666
559,4003.74020700666
560,4003.74020700666
561,4003.74020700666
562,4003.74020700666
563,4003.74020700666
564,4003.74020700666
565,4003.74020700666
566,4003.74020700666
567,4003.74020700666
568,4003.74020700666
569,4003.74020700666
570,4003.74020700666
571,4003.74020700666
572,4003.74020700666
573,4003.74020700666
574,4003.74020700666
575,4003.74020700666
576,4003.74020700666
577,4003.74020700666
578,4003.74020700666
579,4003.74020700666
580,4003.74020700666
581,4003.74020700666
582,4003.74020700666
583,4003.74020700666
584,4003.74020700666
585,4003.74020700666
586,4003.74020700666
587,4003.74020700666
588,4003.74020700666
589,4003.74020700666
590,4003.74020700666
591,4003.74020700666
592,4003.74020700666
593,4003.74020700666
594,4003.74020700666
595,4003.74020700666
596,4003.74020700666
597,4003.74020700666
598,4003.74020700666
599,4003.74020700666
600,4003.74020700666
601,4003.74020700666
602,4003.74020700666
603,4003.74020700666
604,4003.74020700666
605,4003.74020700666
606,4003.74020700666
607,4003.74020700666
608,4003.74020700666
609,4003.74020700666
610,4003.74020700666
611,4003.74020700666
612,4003.74020700666
613,4003.74020700666
614,4003.74020700666
615,4003.74020700666
616,4003.74020700666
617,4003.74020700666
618,4003.74020700666
619,4003.74020700666
620,4003.74020700666
621,4003.74020700666
622,4003.74020700666
623,4003.74020700666
624,4003.74020700666
625,4003.74020700666
626,4003.74020700666
627,4003.74020700666
628,4003.74020700666
629,4003.74020700666
630,4003.74020700666
631,4003.74020700666
632,4003.74020700666
633,4003.74020700666
634,4003.74020700666
635,4003.74020700666
636,4003.74020700666
637,4003.74020700666
638,4003.74020700666
639,4003.74020700666
640,4003.74020700666
641,4003.74020700666
642,4003.74020700666
643,4003.74020700666
644,4003.74020700666
645,4003.74020700666
646,4003.74020700666
647,4003.74020700666
648,4003.74020700666
649,4003.74020700666
650,4003.74020700666
651,4003.74020700666
652,4003.74020700666
653,4003.74020700666
654,4003.74020700666
655,4003.74020700666
656,4003.74020700666
657,4003.74020700666
658,4003.74020700666
659,4003.74020700666
660,4003.74020700666
661,4003.74020700666
662,4003.74020700666
663,4003.74020700666
664,4003.74020700666
665,4003.74020700666
666,4003.74020700666
667,4003.74020700666
668,4003.74020700666
669,4003.74020700666
670,4003.74020700666
671,4003.74020700666
672,4003.74020700666
673,4003.74020700666
674,4003.74020700666
675,4003.74020700666
676,4003.74020700666
677,4003.74020700666
678,4003.74020700666
679,4003.74020700666
680,4003.74020700666
681,4003.74020700666
682,4003.74020700666
683,4003.74020700666
684,4003.74020700666
685,4003.74020700666
686,4003.74020700666
687,4003.74020700666
688,4003.74020700666
689,4003.74020700666
690,4003.74020700666
691,4003.74020700666
692,4003.74020700666
693,4003.74020700666
694,4003.74020700666
695,4003.74020700666
696,4003.74020700666
697,4003.74020700666
698,4003.74020700666
699,4003.74020700666
700,4003.74020700666
701,4003.74020700666
702,4003.74020700666
703,4003.74020700666
704,4003.74020700666
705,4003.74020700666
706,4003.74020700666
707,4003.74020700666
708,4003.74020700666
709,4003.74020700666
710,4003.74020700666
711,4003.74020700666
712,4003.74020700666
713,4003.74020700666
714,4003.74020700666
715,4003.74020700666
716,4003.74020700666
717,4003.74020700666
718,4003.74020700666
719,4003.74020700666
720,4003.74020700666
721,4003.74020700666
722,4003.74020700666
723,4003.74020700666
724,4003.74020700666
725,4003.74020700666
726,4003.74020700666
727,4003.74020700666
728,4003.74020700666
729,4003.74020700666
730,4003.74020700666
731,4003.74020700666
732,4003.74020700666
733,4003.74020700666
734,4003.74020700666
735,4003.74020700666
736,4003.74020700666
737,4003.74020700666
738,4003.74020700666
739,4003.74020700666
740,4003.74020700666
741,4003.74020700666
742,4003.74020700666
743,4003.74020700666
744,4003.74020700666
745,4003.74020700666
746,4003.74020700666
747,4003.74020700666
748,4003.74020700666
749,4003.74020700666
750,4003.74020700666
751,4003.74020700666
752,4003.74020700666
753,4003.74020700666
754,4003.74020700666
755,4003.74020700666
756,4003.74020700666
757,4003.74020700666
758,4003.74020700666
759,4003.74020700666
760,4003.74020700666
761,4003.74020700666
762,4003.74020700666
763,4003.74020700666
764,4003.74020700666
765,4003.74020700666
766,4003.74020700666
767,4003.74020700666
768,4003.74020700666
769,4003.74020700666
770,4003.74020700666
771,4003.74020700666
772,4003.74020700666
773,4003.74020700666
774,4003.74020700666
775,4003.74020700666
776,4003.74020700666
777,4003.74020700666
778,4003.74020700666
779,4003.74020700666
780,4003.74020700666
781,4003.74020700666
782,4003.74020700666
783,4003.74020700666
784,4003.74020700666
785,4003.74020700666
786,4003.74020700666
787,4003.74020700666
788,4003.74020700666
789,4003.74020700666
790,4003.74020700666
791,4003.74020700666
792,4003.74020700666
793,4003.74020700666
794,4003.74020700666
795,4003.74020700666
796,4003.74020700666
797,4003.74020700666
798,4003.74020700666
799,4003.74020700666
800,4003.74020700666
801,4003.74020700666
802,4003.74020700666
803,4003.74020700666
804,4003.74020700666
805,4003.74020700666
806,4003.74020700666
807,4003.74020700666
808,4003.74020700666
809,4003.74020700666
810,4003.74020700666
811,4003.74020700666
812,4003.74020700666
813,4003.74020700666
814,4003.74020700666
815,4003.74020700666
816,4003.74020700666
817,4003.74020700666
818,4003.74020700666
819,4003.74020700666
820,4003.74020700666
821,4003.74020700666
822,4003.74020700666
823,4003.74020700666
824,4003.74020700666
825,4003.74020700666
826,4003.74020700666
827,4003.74020700666
828,4003.74020700666
829,4003.74020700666
830,4003.74020700666
831,4003.74020700666
832,4003.74020700666
833,4003.74020700666
834,4003.74020700666
835,4003.74020700666
836,4003.74020700666
837,4003.74020700666
838,4003.74020700666
839,4003.74020700666
840,4003.74020700666
841,4003.74020700666
842,4003.74020700666
843,4003.74020700666
844,4003.74020700666
845,4003.74020700666
846,4003.74020700666
847,4003.74020700666
848,4003.74020700666
849,4003.74020700666
850,4003.74020700666
851,4003.74020700666
852,4003.74020700666
853,4003.74020700666
854,4003.74020700666
855,4003.74020700666
856,4003.74020700666
857,4003.74020700666
858,4003.74020700666
859,4003.74020700666
860,4003.74020700666
861,4003.74020700666
862,4003.74020700666
863,4003.74020700666
864,4003.74020700666
865,4003.74020700666
866,4003.74020700666
867,4003.74020700666
868,4003.74020700666
869,4003.74020700666
870,4003.74020700666
871,4003.74020700666
872,4003.74020700666
873,4003.74020700666
874,4003.74020700666
875,4003.74020700666
876,4003.74020700666
877,4003.74020700666
878,4003.74020700666
879,4003.74020700666
880,4003.74020700666
881,4003.74020700666
882,4003.74020700666
883,4003.74020700666
884,4003.74020700666
885,4003.74020700666
886,4003.74020700666
887,4003.74020700666
888,4003.74020700666
889,4003.74020700666
890,4003.74020700666
891,4003.74020700666
892,4003.74020700666
893,4003.74020700666
894,4003.74020700666
895,4003.74020700666
896,4003.74020700666
897,4003.74020700666
898,4003.74020700666
899,4003.74020700666
900,4003.74020700666
901,4003.74020700666
902,4003.74020700666
903,4003.74020700666
904,4003.74020700666
905,4003.74020700666
906,4003.74020700666
907,4003.74020700666
908,4003.74020700666
909,4003.74020700666
910,4003.74020700666
911,4003.74020700666
912,4003.74020700666
913,4003.74020700666
914,4003.74020700666
915,4003.74020700666
916,4003.74020700666
917,4003.74020700666
918,4003.74020700666
919,4003.74020700666
920,4003.74020700666
921,4003.74020700666
922,4003.74020700666
923,4003.74020700666
924,4003.74020700666
925,4003.74020700666
926,4003.74020700666
927,4003.74020700666
928,4003.74020700666
929,4003.74020700666
930,4003.74020700666
931,4003.74020700666
932,4003.74020700666
933,4003.74020700666
934,4003.74020700666
935,4003.74020700666
936,4003.74020700666
937,4003.74020700666
938,4003.74020700666
939,4003.74020700666
940,4003.74020700666
941,4003.74020700666
942,4003.74020700666
943,4003.74020700666
944,4003.74020700666
945,4003.74020700666
946,4003.74020700666
947,4003.74020700666
948,4003.74020700666
949,4003.74020700666
950,4003.74020700666
951,4003.74020700666
952,4003.74020700666
953,4003.74020700666
954,4003.74020700666
955,4003.74020700666
956,4003.74020700666
957,4003.74020700666
958,4003.74020700666
959,4003.74020700666
960,4003.74020700666
961,4003.74020700666
962,4003.74020700666
963,4003.74020700666
964,4003.74020700666
965,4003.74020700666
966,4003.74020700666
967,4003.74020700666
968,4003.74020700666
969,4003.74020700666
970,4003.74020700666
971,4003.74020700666
972,4003.74020700666
973,4003.74020700666
974,4003.74020700666
975,4003.74020700666
976,4003.74020700666
977,4003.74020700666
978,4003.74020700666
979,4003.74020700666
980,4003.74020700666
981,4003.74020700666
982,4003.74020700666
983,4003.74020700666
984,4003.74020700666
985,4003.74020700666
986,4003.74020700666
987,4003.74020700666
988,4003.74020700666
989,4003.74020700666
990,4003.74020700666
991,4003.74020700666
992,4003.74020700666
993,4003.74020700666
994,4003.74020700666
995,4003.74020700666
996,4003.74020700666
997,4003.74020700666
998,4003.74020700666
999,4003.74020700666
1000,4003.74020700666
